  Time     J     Dist    Inhib     Conc     Size
   262     6  38.3033   0.1728   0.0333   5.2393
   262     7  43.5466   0.1152   0.0222   5.2446
   262     8  49.1190   0.1728   0.0313   5.5714
   262     9  54.7021   0.1152   0.0208   5.5842
   262    10  60.4038   0.1152   0.0204   5.7018
   262    11  60.4246   0.0768   0.0153   5.0134
   262    12  71.6060   0.1728   0.0282   6.1878
   262    13  77.8183   0.1152   0.0187   6.2134
   263     1   8.3846   5.0000   0.5963   8.4058
   263     2  16.0359   1.2000   0.1573   7.6738
   263     3  24.0733   0.8000   0.1001   8.0426
   263     4  29.6737   0.2592   0.0467   5.6060
   263     5  35.2983   0.1728   0.0310   5.6264
   263     6  41.0997   0.1728   0.0301   5.8015
   263     7  46.9176   0.1152   0.0200   5.8191
   263     8  53.0542   0.1728   0.0284   6.1357
   263     9  59.2133   0.1152   0.0189   6.1602
   263    10  65.4914   0.1152   0.0185   6.2782
   263    11  60.4246   0.0768   0.0153   5.0134
   264     1   8.5991   5.0000   0.5815   8.6208
   264     2  16.6916   1.2000   0.1487   8.1154
   264     3  25.2217   0.8000   0.0943   8.5351
   264     4  31.3698   0.2592   0.0425   6.1535
   264     5  37.5591   0.1728   0.0282   6.1909
   264     6  43.9260   0.1728   0.0274   6.3670
   264     7  50.3208   0.1152   0.0182   6.3959
   264     8  57.0247   0.1728   0.0260   6.7030
   264     9  61.9382   0.1152   0.0179   6.4490
   265     1   8.8179   5.0000   0.5670   8.8400
   265     2  17.3587   1.2000   0.1409   8.5639
   265     3  26.3869   0.8000   0.0891   9.0330
   265     4  33.0869   0.2592   0.0390   6.7054
   265     5  39.8439   0.1728   0.0258   6.7585
   265     6  46.7792   0.1728   0.0251   6.9354
   265     7  51.0050   0.1152   0.0179   6.4537
   265     8  60.5056   0.1728   0.0239   7.2728
   266     1   9.1184   5.0000   0.5483   9.2184
   266     2  18.1917   1.2000   0.1337   9.0190
   266     3  28.1705   0.8000   0.0805  10.0330
   266     4  35.4756   0.2592   0.0360   7.2609
   266     5  42.8029   0.1728   0.0238   7.3286
   266     6  50.3090   0.1728   0.0232   7.5062
   266     7  51.0050   0.1152   0.0179   6.4537
   266     8  64.6076   0.1728   0.0222   7.8450
   267     1   5.0092   5.0000   0.9982   5.0233
   267     2  10.0326   2.0000   0.3993   5.0377
   267     3  19.9800   1.2000   0.1210  10.0190
   267     4  25.4939   0.4800   0.0887   5.4639
   267     5  30.9834   0.3200   0.0588   5.4926
   267     6  38.8001   0.2592   0.0334   7.8195
   267     7  46.6997   0.1728   0.0220   7.9009
   267     8  54.7788   0.1728   0.0215   8.0792
   267     9  51.0050   0.1152   0.0179   6.4537
   267    10  69.6514   0.1728   0.0207   8.4190
   268     1   5.1518   5.0000   0.9705   5.1662
   268     2  10.4644   2.0000   0.3775   5.3276
   268     3  15.8656   0.7200   0.1340   5.4176
   268     4  21.3182   0.4800   0.0888   5.4569
   268     5  27.2863   0.4800   0.0811   5.9688
   268     6  33.3108   0.3200   0.0536   6.0274
   268     7  41.6892   0.2592   0.0311   8.3809
   268     8  50.1631   0.1728   0.0205   8.4752
   268     9  58.8170   0.1728   0.0201   8.6539
   268    10  51.0050   0.1152   0.0179   6.4537
   268    11  74.2653   0.1728   0.0193   8.9947
   269     1   5.2973   5.0000   0.9439   5.3120
   269     2  10.9093   2.0000   0.3573   5.6278
   269     3  16.7737   0.7200   0.1234   5.8806
   269     4  22.7312   0.4800   0.0812   5.9616
   269     5  29.2114   0.4800   0.0747   6.4808
   269     6  35.7761   0.3200   0.0491   6.5675
   269     7  44.7187   0.2592   0.0292   8.9448
   269     8  53.7685   0.1728   0.0192   9.0510
   269     9  63.0834   0.1728   0.0187   9.3572
   269    10  51.0050   0.1152   0.0179   6.4537
   269    11  79.4894   0.1728   0.0175   9.9524
   270     1   5.4459   5.0000   0.9181   5.4610
   270     2  11.3674   2.0000   0.3386   5.9378
   270     3  17.7039   0.7200   0.1142   6.3527
   270     4  24.1735   0.4800   0.0747   6.4735
   270     5  31.1718   0.4800   0.0691   6.9989
   270     6  38.2813   0.3200   0.0453   7.1121
   270     7  48.1373   0.2592   0.0264   9.9013
   270     8  58.1883   0.1728   0.0174  10.0510
   270     9  63.3744   0.1037   0.0204   5.1436
   270    10  67.9507   0.0691   0.0137   5.0286
   271     1   5.5978   5.0000   0.8932   5.6131
   271     2  11.8383   2.0000   0.3213   6.2575
   271     3  18.6551   0.7200   0.1061   6.8328
   271     4  25.6429   0.4800   0.0692   6.9915
   271     5  33.1648   0.4800   0.0643   7.5225
   271     6  40.8230   0.3200   0.0421   7.6606
   271     7  46.2733   0.1555   0.0288   5.4518
   271     8  51.7333   0.1037   0.0192   5.4612
   271     9  57.2771   0.1037   0.0189   5.5438
   271    10  58.9514   0.0691   0.0138   5.0255
   272     1   5.7529   5.0000   0.8691   5.7685
   272     2  12.3218   2.0000   0.3052   6.5866
   272     3  19.6262   0.7200   0.0990   7.3201
   272     4  27.1376   0.4800   0.0643   7.5150
   272     5  35.1880   0.4800   0.0600   8.0508
   272     6  43.3981   0.3200   0.0392   8.2124
   272     7  49.4154   0.1555   0.0261   6.0188
   273     1   5.9113   5.0000   0.8458   5.9273
   273     2  12.8177   2.0000   0.2903   6.9246
   273     3  20.6162   0.7200   0.0927   7.8139
   273     4  28.6561   0.4800   0.0601   8.0433
   273     5  37.2391   0.4800   0.0563   8.5834
   273     6  46.0042   0.3200   0.0367   8.7673
   273     7  52.5915   0.1555   0.0238   6.5888
   274     1   6.0732   5.0000   0.8233   6.0896
   274     2  13.3259   2.0000   0.2764   7.2713
   274     3  21.6243   0.7200   0.0871   8.3136
   274     4  30.1969   0.4800   0.0563   8.5758
   274     5  39.3626   0.4800   0.0527   9.2122
   274     6  48.9083   0.3200   0.0339   9.5458
   274     7  56.1122   0.1555   0.0219   7.1612
   275     1   6.2387   5.0000   0.8015   6.2554
   275     2  13.8459   2.0000   0.2635   7.6264
   275     3  22.6496   0.7200   0.0821   8.8185
   275     4  31.8050   0.4800   0.0527   9.2046
   275     5  36.9111   0.2880   0.0575   5.0594
   275     6  41.9705   0.1920   0.0384   5.0616
   275     7  47.2153   0.1920   0.0370   5.2449
   275     8  52.4646   0.1280   0.0246   5.2507
   275     9  60.1997   0.1555   0.0203   7.7356
   276     1   6.4077   5.0000   0.7803   6.4248
   276     2  14.3777   2.0000   0.2515   7.9895
   276     3  23.9362   0.7200   0.0756   9.6219
   276     4  29.0386   0.2880   0.0576   5.0556
   276     5  34.0942   0.1920   0.0384   5.0577
   276     6  39.6916   0.2880   0.0520   5.5959
   276     7  45.3079   0.1920   0.0345   5.6183
   276     8  51.1109   0.1920   0.0334   5.8031
   276     9  56.9321   0.1280   0.0222   5.8225
   276    10  65.2436   0.1555   0.0188   8.3119
   277     1   6.5805   5.0000   0.7598   6.5980
   277     2  14.9209   2.0000   0.2403   8.3604
   277     3  20.1710   0.4320   0.0829   5.2633
   277     4  25.4462   0.2880   0.0551   5.2781
   277     5  31.0379   0.2880   0.0520   5.5920
   277     6  36.6504   0.1920   0.0345   5.6145
   277     7  42.7897   0.2880   0.0473   6.1378
   277     8  48.9669   0.1920   0.0314   6.1790
   277     9  55.3317   0.1920   0.0304   6.3650
   277    10  61.7274   0.1280   0.0202   6.3968
   278     1   6.7570   5.0000   0.7400   6.7749
   278     2  15.4753   2.0000   0.2299   8.7386
   278     3  21.2361   0.4320   0.0755   5.7740
   278     4  27.0503   0.2880   0.0500   5.8169
   278     5  33.1839   0.2880   0.0474   6.1339
   278     6  39.3573   0.1920   0.0314   6.1752
   278     7  46.0431   0.2880   0.0434   6.6845
   278     8  52.7845   0.1920   0.0287   6.7431
   278     9  59.7144   0.1920   0.0279   6.9300
   278    10  66.6866   0.1280   0.0185   6.9734
   279     1   6.9374   5.0000   0.7207   6.9556
   279     2  16.1632   2.0000   0.2172   9.3075
   279     3  22.5028   0.4320   0.0692   6.2917
   279     4  28.8611   0.2880   0.0457   6.3609
   279     5  35.5415   0.2880   0.0435   6.6806
   279     6  42.2789   0.1920   0.0287   6.7392
   279     7  49.5154   0.2880   0.0401   7.2351
   279     8  56.8237   0.1920   0.0265   7.3099
   279     9  64.3213   0.1920   0.0258   7.4976
   280     1   7.1216   5.0000   0.7021   7.1403
   280     2  12.1815   1.2000   0.2380   5.0788
   280     3  17.2664   0.8000   0.1585   5.0909
   280     4  24.0728   0.4320   0.0639   6.8154
   280     5  30.9797   0.2880   0.0420   6.9093
   280     6  38.2106   0.2880   0.0401   7.2312
   280     7  45.5150   0.1920   0.0265   7.3060
   280     8  53.3055   0.2880   0.0372   7.7892
   280     9  61.1832   0.1920   0.0245   7.8791
   280    10  69.2507   0.1920   0.0240   8.0676
   281     1   7.3099   5.0000   0.6840   7.3289
   281     2  12.7513   1.2000   0.2213   5.4611
   281     3  18.2787   0.8000   0.1458   5.5334
   281     4  25.6147   0.4320   0.0592   7.3444
   281     5  33.0739   0.2880   0.0389   7.4614
   281     6  40.8589   0.2880   0.0373   7.7853
   281     7  48.7327   0.1920   0.0246   7.8752
   281     8  57.0803   0.2880   0.0347   8.3464
   281     9  65.5294   0.1920   0.0229   8.4505
   281    10  74.1689   0.1920   0.0224   8.6396
   282     1   7.5021   5.0000   0.6665   7.5216
   282     2  13.3364   1.2000   0.2064   5.8547
   282     3  19.3168   0.8000   0.1347   5.9862
   282     4  27.1869   0.4320   0.0552   7.8780
   282     5  35.2016   0.2880   0.0362   8.0168
   282     6  43.5439   0.2880   0.0348   8.3424
   282     7  51.9890   0.1920   0.0229   8.4466
   282     8  60.8964   0.2880   0.0325   8.9062
   282     9  69.9187   0.1920   0.0214   9.0237
   282    10  79.2172   0.1920   0.0208   9.3410
   283     1   7.6984   5.0000   0.6495   7.7183
   283     2  13.9363   1.2000   0.1930   6.2588
   283     3  20.3787   0.8000   0.1250   6.4482
   283     4  28.7871   0.4320   0.0517   8.4157
   283     5  37.3602   0.2880   0.0338   8.5751
   283     6  46.2622   0.2880   0.0326   8.9022
   283     7  55.2806   0.1920   0.0214   9.0197
   283     8  65.0565   0.2880   0.0296   9.8185
   283     9  75.0802   0.1920   0.0193  10.0237
   283    10  80.2579   0.1152   0.0227   5.1350
   284     1   7.8989   5.0000   0.6330   7.9192
   284     2  14.5501   1.2000   0.1810   6.6727
   284     3  21.4629   0.8000   0.1164   6.9184
   284     4  30.4131   0.4320   0.0485   8.9571
   284     5  39.5909   0.2880   0.0316   9.2236
   284     6  49.4054   0.2880   0.0296   9.8145
   284     7  59.4251   0.1920   0.0194  10.0197
   284     8  64.8702   0.1728   0.0323   5.4012
   284     9  70.2792   0.1152   0.0215   5.4103
   284    10  75.8069   0.1152   0.0211   5.5278
   284    11  76.1849   0.0768   0.0153   5.0118
   285     1   8.1035   5.0000   0.6170   8.1242
   285     2  15.1771   1.2000   0.1701   7.0956
   285     3  22.5678   0.8000   0.1089   7.3961
   285     4  32.4273   0.4320   0.0440   9.9114
   285     5  37.5391   0.1728   0.0345   5.0676
   285     6  42.6067   0.1152   0.0230   5.0690
   285     7  48.0070   0.1728   0.0323   5.3992
   285     8  53.4140   0.1152   0.0215   5.4083
   285     9  58.9398   0.1152   0.0211   5.5258
   285    10  60.3561   0.0768   0.0153   5.0099
   285    11  69.9150   0.1728   0.0292   5.9644
   285    12  75.8993   0.1152   0.0194   5.9855
   285    13  82.0028   0.1152   0.0191   6.1035
   286     1   8.3123   5.0000   0.6015   8.3334
   286     2  15.8168   1.2000   0.1604   7.5269
   286     3  23.6922   0.8000   0.1021   7.8806
   286     4  29.1253   0.2592   0.0481   5.4388
   286     5  34.5773   0.1728   0.0320   5.4538
   286     6  40.2058   0.1728   0.0310   5.6286
   286     7  45.8472   0.1152   0.0206   5.6426
   286     8  51.8106   0.1728   0.0293   5.9624
   286     9  57.7929   0.1152   0.0194   5.9835
   286    10  63.8944   0.1152   0.0191   6.1015
   286    11  60.3561   0.0768   0.0153   5.0099
   287     1   8.5254   5.0000   0.5865   8.5469
   287     2  16.4686   1.2000   0.1515   7.9659
   287     3  24.8347   0.8000   0.0961   8.3712
   287     4  30.8140   0.2592   0.0437   5.9848
   287     5  36.8297   0.1728   0.0290   6.0173
   287     6  43.0228   0.1728   0.0282   6.1932
   287     7  49.2405   0.1152   0.0187   6.2188
   287     8  55.7702   0.1728   0.0267   6.5288
   287     9  61.8747   0.1152   0.0179   6.4453
   288     1   8.7427   5.0000   0.5719   8.7647
   288     2  17.1319   1.2000   0.1434   8.4122
   288     3  25.9943   0.8000   0.0907   8.8674
   288     4  32.5244   0.2592   0.0400   6.5354
   288     5  39.1068   0.1728   0.0265   6.5840
   288     6  45.8675   0.1728   0.0258   6.7608
   288     7  50.9485   0.1152   0.0179   6.4499
   288     8  59.4152   0.1728   0.0245   7.0979
   289     1   8.9643   5.0000   0.5578   8.9867
   289     2  17.8062   1.2000   0.1361   8.8651
   289     3  27.4690   0.8000   0.0832   9.7172
   289     4  34.6033   0.2592   0.0368   7.0899
   289     5  41.7553   0.1728   0.0244   7.1534
   289     6  49.0861   0.1728   0.0238   7.3309
   289     7  50.9485   0.1152   0.0179   6.4499
   289     8  63.2052   0.1728   0.0227   7.6694
   290     1   9.8091   5.0000   0.5097   9.9091
   290     2  19.5114   1.2000   0.1250   9.7022
   290     3  24.8676   0.4800   0.0913   5.3060
   290     4  30.1898   0.3200   0.0607   5.3254
   290     5  37.8345   0.2592   0.0341   7.6476
   290     6  45.5582   0.1728   0.0225   7.7251
   290     7  53.4614   0.1728   0.0220   7.9032
   290     8  50.9485   0.1152   0.0179   6.4499
   290     9  68.1540   0.1728   0.0211   8.2429
   291     1   5.1040   5.0000   0.9796   5.1183
   291     2  10.3239   2.0000   0.3842   5.2348
   291     3  15.5797   0.7200   0.1378   5.2721
   291     4  20.8739   0.4800   0.0915   5.2985
   291     5  26.6815   0.4800   0.0834   5.8085
   291     6  32.5369   0.3200   0.0551   5.8584
   291     7  40.7425   0.2592   0.0318   8.2082
   291     8  49.0400   0.1728   0.0210   8.2987
   291     9  57.5173   0.1728   0.0205   8.4774
   291    10  50.9485   0.1152   0.0179   6.4499
   291    11  72.7852   0.1728   0.0197   8.8181
   292     1   5.2485   5.0000   0.9527   5.2631
   292     2  10.7647   2.0000   0.3635   5.5317
   292     3  16.4804   0.7200   0.1266   5.7320
   292     4  22.2771   0.4800   0.0835   5.8008
   292     5  28.5947   0.4800   0.0766   6.3183
   292     6  34.9888   0.3200   0.0505   6.3969
   292     7  43.7578   0.2592   0.0297   8.7713
   292     8  52.6307   0.1728   0.0196   8.8741
   292     9  61.6839   0.1728   0.0192   9.0533
   292    10  50.9485   0.1152   0.0179   6.4499
   292    11  77.7401   0.1728   0.0181   9.6486
   293     1   5.3961   5.0000   0.9266   5.4110
   293     2  11.2186   2.0000   0.3444   5.8387
   293     3  17.4037   0.7200   0.1170   6.2013
   293     4  23.7102   0.4800   0.0767   6.3105
   293     5  30.5442   0.4800   0.0708   6.8346
   293     6  37.4817   0.3200   0.0465   6.9401
   293     7  46.9900   0.2592   0.0274   9.5538
   293     8  56.7370   0.1728   0.0179   9.7470
   293     9  66.7903   0.1728   0.0174  10.0533
   293    10  50.9485   0.1152   0.0179   6.4499
   294     1   5.5469   5.0000   0.9014   5.5621
   294     2  11.6854   2.0000   0.3266   6.1554
   294     3  18.3483   0.7200   0.1086   6.6789
   294     4  25.1712   0.4800   0.0709   6.8267
   294     5  32.5271   0.4800   0.0657   7.3565
   294     6  40.0121   0.3200   0.0431   7.4874
   294     7  45.2628   0.1555   0.0299   5.2522
   294     8  50.5186   0.1037   0.0199   5.2570
   294     9  55.8874   0.1037   0.0195   5.3688
   294    10  58.9554   0.0691   0.0138   5.0235
   295     1   5.7008   5.0000   0.8771   5.7164
   295     2  12.1649   2.0000   0.3102   6.4815
   295     3  19.3131   0.7200   0.1012   7.1640
   295     4  26.6580   0.4800   0.0658   7.3485
   295     5  34.5409   0.4800   0.0613   7.8834
   295     6  42.5768   0.3200   0.0401   8.0383
   295     7  48.3934   0.1555   0.0270   5.8181
   296     1   5.8582   5.0000   0.8535   5.8741
   296     2  12.6569   2.0000   0.2949   6.8167
   296     3  20.2972   0.7200   0.0947   7.6559
   296     4  28.1691   0.4800   0.0614   7.8753
   296     5  36.5833   0.4800   0.0574   8.4147
   296     6  45.1733   0.3200   0.0375   8.5922
   296     7  51.5589   0.1555   0.0246   6.3871
   297     1   6.0189   5.0000   0.8307   6.0352
   297     2  13.1611   2.0000   0.2807   7.1607
   297     3  21.2996   0.7200   0.0888   8.1537
   297     4  29.7029   0.4800   0.0575   8.4066
   297     5  38.6524   0.4800   0.0540   8.9499
   297     6  47.8435   0.3200   0.0350   9.2374
   297     7  54.8449   0.1555   0.0225   6.9587
   298     1   6.1832   5.0000   0.8086   6.1998
   298     2  13.6774   2.0000   0.2675   7.5132
   298     3  22.3195   0.7200   0.0837   8.6570
   298     4  31.2581   0.4800   0.0540   8.9418
   298     5  41.1154   0.4800   0.0490   9.9037
   298     6  46.2341   0.1920   0.0383   5.0741
   298     7  51.3083   0.1280   0.0255   5.0756
   298     8  58.8402   0.1555   0.0208   7.5324
   299     1   6.3510   5.0000   0.7873   6.3680
   299     2  14.2054   2.0000   0.2552   7.8738
   299     3  23.4542   0.7200   0.0782   9.3123
   299     4  33.3034   0.4800   0.0492   9.8492
   299     5  38.7796   0.2880   0.0536   5.4300
   299     6  44.2241   0.1920   0.0356   5.4465
   299     7  49.8550   0.1920   0.0344   5.6310
   299     8  55.5001   0.1280   0.0229   5.6465
   299     9  63.6078   0.1555   0.0193   8.1081
   300     1   6.5225   5.0000   0.7666   6.5399
   300     2  14.7449   2.0000   0.2438   8.2422
   300     3  19.8386   0.4320   0.0854   5.1069
   300     4  24.9485   0.2880   0.0569   5.1128
   300     5  30.3473   0.2880   0.0539   5.3992
   300     6  35.7590   0.1920   0.0358   5.4137
   300     7  41.7308   0.2880   0.0487   5.9703
   300     8  47.7350   0.1920   0.0323   6.0061
   300     9  53.9267   0.1920   0.0313   6.1918
   300    10  60.1456   0.1280   0.0208   6.2201
   300    11  68.8306   0.1555   0.0180   8.6854
